#queryid	MCT.f.0240	MCT.f.0241	MCT.f.0242	MCT.f.0243	MCT.f.0244	MCT.f.0245	MCT.f.0247	MCT.f.0248	MCT.f.0249	MCT.f.0250	MCT.f.0252	MCT.f.0253	MCT.f.0254	MCT.f.0255	taxonomy
cazy_0838_gene_7329	0.0	4.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	6.0	5.0	0.0	3.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0870_gene_8079	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	1.0	7.0	5.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0871_gene_8080	0.0	3.0	0.0	0.0	0.0	5.0	4.0	1.0	0.0	1.0	2.0	0.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0935_gene_9279	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	4.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0004_gene_10061	0.0	4.0	0.0	3.0	0.0	6.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0082_gene_11443	0.0	4.0	0.0	4.0	0.0	10.0	5.0	0.0	7.0	9.0	15.0	0.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0132_gene_12622	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	5.0	1.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0137_gene_12654	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0146_gene_12824	0.0	1.0	0.0	1.0	0.0	5.0	2.0	0.0	1.0	6.0	10.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0177_gene_13284	0.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	1.0	5.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0203_gene_13565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0204_gene_13670	0.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0205_gene_13674	1.0	19.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0213_gene_14001	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0319_gene_16155	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	12.0	5.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0346_gene_16822	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0377_gene_18001	0.0	2.0	0.0	0.0	0.0	2.0	4.0	2.0	4.0	3.0	2.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0440_gene_19531	0.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	3.0	2.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0458_gene_19931	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0475_gene_20410	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	2.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0511_gene_21390	0.0	1.0	0.0	0.0	0.0	7.0	5.0	0.0	1.0	9.0	3.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0565_gene_23181	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0567_gene_23233	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	3.0	0.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0616_gene_3004	0.0	1.0	0.0	1.0	0.0	9.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0650_gene_3726	0.0	23.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0651_gene_3729	0.0	19.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0715_gene_4793	0.0	6.0	0.0	2.0	0.0	3.0	11.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0716_gene_4817	0.0	4.0	0.0	0.0	0.0	4.0	7.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0775_gene_5983	1.0	8.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	6.0	2.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0793_gene_6217	0.0	5.0	0.0	1.0	0.0	4.0	2.0	0.0	3.0	6.0	8.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0866_gene_8059	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	9.0	5.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0881_gene_8286	0.0	3.0	0.0	1.0	0.0	13.0	6.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0891_gene_8451	0.0	10.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	13.0	7.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0894_gene_8471	0.0	5.0	0.0	1.0	0.0	5.0	12.0	0.0	5.0	15.0	14.0	0.0	8.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0895_gene_8518	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0896_gene_8534	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0945_gene_9384	0.0	5.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0948_gene_9541	0.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	3.0	8.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0958_gene_9842	0.0	1.0	0.0	2.0	0.0	0.0	5.0	0.0	9.0	11.0	17.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0961_gene_9907	0.0	1.0	0.0	3.0	0.0	5.0	13.0	1.0	4.0	17.0	11.0	0.0	3.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0016_gene_10366	0.0	2.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0019_gene_10441	0.0	5.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	10.0	2.0	0.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0034_gene_10674	0.0	0.0	0.0	2.0	0.0	1.0	8.0	0.0	3.0	4.0	2.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0108_gene_12208	0.0	5.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	4.0	4.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0206_gene_13770	0.0	2.0	0.0	0.0	0.0	1.0	10.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0226_gene_14104	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	9.0	4.0	0.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0256_gene_14622	0.0	2.0	0.0	1.0	0.0	1.0	3.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0382_gene_1804	0.0	4.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0476_gene_20436	0.0	5.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0573_gene_23459	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	3.0	3.0	4.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0581_gene_2394	0.0	5.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	4.0	4.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0601_gene_2776	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0847_gene_7519	0.0	1.0	0.0	0.0	0.0	1.0	6.0	0.0	2.0	7.0	11.0	0.0	2.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0848_gene_7537	0.0	11.0	0.0	3.0	0.0	5.0	17.0	0.0	5.0	18.0	23.0	0.0	13.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0884_gene_8352	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	4.0	6.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0952_gene_9623	0.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	2.0	10.0	5.0	0.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0392_gene_18266	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0439_gene_19521	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0739_gene_5153	0.0	2.0	0.0	0.0	0.0	1.0	6.0	0.0	1.0	8.0	4.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0839_gene_7360	3.0	18.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0912_gene_8978	0.0	3.0	0.0	0.0	0.0	3.0	16.0	0.0	4.0	13.0	18.0	0.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0442_gene_19539	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	4.0	6.0	4.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0569_gene_23267	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0330_gene_16349	0.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	1.0	5.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0432_gene_19268	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0434_gene_19341	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	5.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0830_gene_7079	0.0	11.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0852_gene_7705	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	11.0	3.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0854_gene_7739	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0819_gene_6953	1.0	6.0	0.0	0.0	0.0	11.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE15
cazy_0591_gene_2518	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	0.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0768_gene_573	0.0	2.0	0.0	1.0	0.0	9.0	7.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0795_gene_6285	0.0	2.0	0.0	3.0	0.0	6.0	4.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0048_gene_10858	0.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	3.0	3.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0115_gene_1228	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	5.0	4.0	0.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0212_gene_13951	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0233_gene_1421	0.0	3.0	0.0	1.0	0.0	6.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0239_gene_14365	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	8.0	3.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0271_gene_15146	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	4.0	2.0	4.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0303_gene_15904	0.0	6.0	0.0	3.0	0.0	8.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0323_gene_16247	0.0	1.0	0.0	2.0	0.0	1.0	11.0	0.0	1.0	7.0	3.0	0.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0338_gene_16481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0767_gene_572	0.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0781_gene_6113	0.0	1.0	0.0	2.0	0.0	3.0	4.0	0.0	3.0	11.0	11.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0796_gene_6286	0.0	3.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0959_gene_9844	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	10.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0066_gene_11143	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0103_gene_12148	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0267_gene_14925	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0388_gene_18185	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0483_gene_20701	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0699_gene_4605	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0710_gene_4759	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0730_gene_498	0.0	3.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	7.0	3.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0732_gene_5059	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	4.0	3.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0782_gene_6136	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0827_gene_7026	0.0	1.0	0.0	1.0	0.0	3.0	2.0	0.0	4.0	3.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0846_gene_7517	0.0	1.0	0.0	1.0	0.0	1.0	8.0	0.0	2.0	9.0	10.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0949_gene_954	0.0	3.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	3.0	4.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0178_gene_13284	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	2.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0322_gene_16247	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0366_gene_17475	0.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	12.0	7.0	9.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0375_gene_17936	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	8.0	4.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0498_gene_21191	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0559_gene_23017	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	6.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0783_gene_6171	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0880_gene_8276	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0024_gene_10462	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0130_gene_12525	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	4.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0371_gene_17677	1.0	1.0	0.0	1.0	0.0	4.0	9.0	0.0	5.0	9.0	5.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0422_gene_18913	0.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	1.0	5.0	1.0	0.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0285_gene_15479	0.0	1.0	0.0	1.0	0.0	3.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0543_gene_22457	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	3.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0056_gene_10968	0.0	1.0	0.0	4.0	0.0	3.0	5.0	0.0	5.0	6.0	4.0	0.0	12.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0196_gene_1347	0.0	11.0	0.0	3.0	0.0	10.0	13.0	2.0	1.0	2.0	5.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0381_gene_18039	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	13.0	11.0	0.0	5.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0506_gene_21282	0.0	0.0	0.0	2.0	0.0	1.0	5.0	0.0	3.0	6.0	10.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0224_gene_14054	0.0	1.0	0.0	2.0	0.0	3.0	2.0	0.0	3.0	4.0	5.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0242_gene_14386	0.0	0.0	0.0	5.0	0.0	2.0	8.0	0.0	0.0	3.0	2.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0005_gene_10075	0.0	1.0	0.0	2.0	0.0	3.0	7.0	0.0	6.0	8.0	5.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0046_gene_10823	0.0	0.0	0.0	1.0	0.0	1.0	8.0	0.0	5.0	6.0	2.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0266_gene_14913	0.0	3.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	2.0	3.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
