#queryid	MCT.f.0358	MCT.f.0359	MCT.f.0360	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0373	MCT.f.0374	taxonomy
cazy_1428_gene_6351	11.0	2.0	8.0	0.0	13.0	1.0	14.0	6.0	12.0	2.0	3.0	2.0	0.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0070_gene_1085	2.0	6.0	5.0	0.0	12.0	3.0	12.0	7.0	10.0	4.0	8.0	0.0	0.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0169_gene_12503	3.0	3.0	3.0	0.0	6.0	4.0	2.0	7.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0740_gene_22591	2.0	0.0	1.0	0.0	3.0	0.0	3.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0824_gene_24176	4.0	2.0	3.0	0.0	7.0	1.0	3.0	2.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1213_gene_33925	6.0	0.0	1.0	0.0	1.0	2.0	4.0	2.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1257_gene_3650	4.0	0.0	3.0	0.0	7.0	5.0	4.0	1.0	3.0	1.0	0.0	3.0	1.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0008_gene_10133	3.0	6.0	0.0	0.0	8.0	3.0	6.0	3.0	6.0	3.0	0.0	0.0	1.0	0.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0032_gene_10511	7.0	0.0	4.0	0.0	4.0	3.0	6.0	9.0	3.0	3.0	2.0	1.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0033_gene_10512	4.0	0.0	1.0	0.0	2.0	1.0	5.0	3.0	4.0	2.0	2.0	1.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0153_gene_12253	10.0	11.0	7.0	3.0	14.0	8.0	14.0	21.0	7.0	8.0	3.0	3.0	4.0	0.0	0.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1026_gene_29334	0.0	2.0	6.0	0.0	11.0	4.0	9.0	2.0	1.0	10.0	4.0	0.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1059_gene_30108	8.0	2.0	2.0	0.0	14.0	0.0	12.0	6.0	8.0	6.0	9.0	2.0	1.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1109_gene_31084	7.0	0.0	1.0	1.0	3.0	2.0	3.0	2.0	4.0	0.0	3.0	3.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1227_gene_34561	8.0	1.0	6.0	0.0	12.0	0.0	9.0	3.0	6.0	1.0	3.0	2.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0090_gene_11272	1.0	5.0	2.0	0.0	9.0	4.0	4.0	9.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0133_gene_11916	2.0	2.0	4.0	2.0	12.0	1.0	3.0	3.0	3.0	4.0	0.0	0.0	3.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0225_gene_13462	1.0	0.0	2.0	0.0	2.0	1.0	3.0	3.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0980_gene_28102	3.0	5.0	1.0	0.0	4.0	2.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1183_gene_32752	1.0	0.0	1.0	0.0	3.0	1.0	3.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0489_gene_17417	10.0	0.0	0.0	1.0	16.0	2.0	18.0	10.0	15.0	1.0	8.0	3.0	0.0	0.0	0.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1083_gene_30510	2.0	1.0	2.0	1.0	6.0	1.0	1.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0001_gene_10071	6.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	3.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0375_gene_15703	12.0	2.0	9.0	1.0	17.0	2.0	11.0	4.0	10.0	3.0	5.0	2.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0503_gene_17648	6.0	1.0	5.0	0.0	9.0	2.0	5.0	1.0	2.0	2.0	3.0	1.0	1.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0730_gene_22388	4.0	1.0	2.0	0.0	14.0	1.0	10.0	14.0	6.0	3.0	1.0	5.0	0.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0944_gene_27238	5.0	3.0	3.0	3.0	12.0	3.0	17.0	9.0	10.0	2.0	3.0	5.0	1.0	0.0	0.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1115_gene_31142	2.0	0.0	3.0	0.0	3.0	0.0	3.0	5.0	2.0	3.0	2.0	1.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1174_gene_32396	2.0	1.0	3.0	0.0	2.0	1.0	3.0	4.0	3.0	3.0	3.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1221_gene_34312	1.0	1.0	0.0	2.0	7.0	1.0	8.0	6.0	3.0	2.0	1.0	2.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1226_gene_34560	4.0	2.0	5.0	0.0	12.0	1.0	10.0	3.0	5.0	2.0	4.0	4.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1354_gene_5228	11.0	2.0	6.0	1.0	16.0	0.0	12.0	13.0	8.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1370_gene_5492	3.0	3.0	2.0	2.0	8.0	4.0	3.0	11.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1420_gene_6226	0.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1469_gene_7058	2.0	7.0	2.0	1.0	9.0	3.0	5.0	9.0	3.0	1.0	0.0	2.0	2.0	0.0	0.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1473_gene_7204	9.0	2.0	5.0	1.0	15.0	3.0	9.0	5.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0097_gene_11337	15.0	5.0	7.0	2.0	21.0	2.0	27.0	15.0	19.0	8.0	3.0	7.0	0.0	0.0	0.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0299_gene_14602	17.0	7.0	9.0	2.0	38.0	3.0	13.0	9.0	6.0	4.0	10.0	2.0	0.0	0.0	0.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1280_gene_396	18.0	5.0	6.0	2.0	30.0	21.0	19.0	5.0	15.0	9.0	7.0	9.0	3.0	0.0	0.0	38.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1287_gene_4149	7.0	4.0	11.0	2.0	24.0	12.0	8.0	17.0	11.0	13.0	11.0	1.0	4.0	0.0	0.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1319_gene_4590	17.0	5.0	10.0	2.0	47.0	18.0	15.0	14.0	32.0	22.0	8.0	10.0	5.0	0.0	0.0	31.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1457_gene_681	13.0	3.0	9.0	2.0	31.0	15.0	10.0	13.0	14.0	8.0	5.0	3.0	1.0	0.0	0.0	31.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1533_gene_8681	21.0	6.0	11.0	1.0	17.0	3.0	30.0	24.0	23.0	8.0	9.0	10.0	0.0	0.0	0.0	29.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0270_gene_14193	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_1242_gene_35290	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0044_gene_10591	0.0	0.0	0.0	0.0	7.0	5.0	1.0	2.0	3.0	2.0	3.0	2.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0055_gene_10713	1.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0074_gene_1089	0.0	0.0	0.0	0.0	5.0	3.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0076_gene_1091	2.0	0.0	3.0	0.0	4.0	5.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0250_gene_13879	0.0	1.0	1.0	0.0	1.0	2.0	2.0	1.0	2.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0251_gene_13881	4.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0276_gene_14272	0.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0285_gene_14454	4.0	0.0	5.0	0.0	6.0	1.0	5.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0405_gene_16168	0.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0446_gene_16774	4.0	0.0	1.0	0.0	4.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0736_gene_22494	1.0	0.0	3.0	0.0	7.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0814_gene_23955	3.0	0.0	2.0	0.0	4.0	0.0	3.0	2.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0828_gene_24342	5.0	0.0	4.0	0.0	5.0	1.0	2.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0863_gene_25196	3.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0897_gene_26068	0.0	0.0	0.0	1.0	0.0	0.0	6.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0903_gene_26289	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0914_gene_26451	2.0	1.0	0.0	1.0	5.0	1.0	3.0	2.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1018_gene_29176	4.0	0.0	3.0	0.0	4.0	1.0	3.0	3.0	6.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1038_gene_29707	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1217_gene_34179	2.0	2.0	1.0	0.0	2.0	2.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1229_gene_34584	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1238_gene_35007	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1240_gene_35118	0.0	0.0	2.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1253_gene_3582	1.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1255_gene_3625	3.0	2.0	1.0	0.0	8.0	0.0	4.0	5.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1332_gene_4716	1.0	4.0	1.0	0.0	11.0	7.0	6.0	4.0	2.0	1.0	3.0	0.0	0.0	1.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1395_gene_5839	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1426_gene_6307	0.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1435_gene_6399	2.0	0.0	2.0	0.0	3.0	1.0	2.0	0.0	5.0	0.0	3.0	1.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1452_gene_6754	0.0	0.0	1.0	1.0	5.0	2.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1470_gene_7065	1.0	1.0	1.0	0.0	0.0	2.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1534_gene_8749	0.0	4.0	2.0	0.0	6.0	2.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0056_gene_10723	6.0	1.0	3.0	0.0	15.0	13.0	1.0	3.0	6.0	6.0	2.0	1.0	0.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0165_gene_12469	4.0	1.0	9.0	1.0	9.0	6.0	2.0	4.0	4.0	3.0	4.0	2.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0394_gene_1611	13.0	2.0	7.0	4.0	18.0	19.0	5.0	8.0	13.0	15.0	7.0	3.0	4.0	0.0	0.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0693_gene_21556	5.0	5.0	2.0	0.0	12.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0732_gene_22402	1.0	2.0	5.0	0.0	6.0	5.0	7.0	5.0	1.0	2.0	9.0	1.0	0.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1030_gene_2952	7.0	1.0	1.0	1.0	13.0	11.0	3.0	7.0	10.0	4.0	0.0	1.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1031_gene_2953	8.0	2.0	3.0	0.0	9.0	10.0	1.0	2.0	9.0	1.0	2.0	0.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1462_gene_6879	7.0	5.0	7.0	2.0	32.0	2.0	24.0	19.0	17.0	3.0	7.0	2.0	1.0	0.0	0.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1210_gene_3382	5.0	9.0	7.0	1.0	9.0	8.0	18.0	20.0	13.0	7.0	0.0	2.0	3.0	0.0	0.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0083_gene_11177	9.0	4.0	7.0	0.0	26.0	5.0	28.0	18.0	16.0	8.0	4.0	3.0	2.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0244_gene_13708	8.0	0.0	3.0	0.0	12.0	2.0	7.0	23.0	13.0	6.0	11.0	4.0	1.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0346_gene_15270	17.0	3.0	10.0	3.0	23.0	8.0	27.0	8.0	15.0	4.0	12.0	6.0	1.0	0.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1276_gene_392	15.0	4.0	6.0	4.0	26.0	8.0	13.0	10.0	16.0	1.0	10.0	6.0	1.0	0.0	0.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1307_gene_4396	26.0	6.0	18.0	4.0	47.0	7.0	55.0	31.0	24.0	15.0	10.0	5.0	0.0	0.0	0.0	57.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1446_gene_6622	13.0	5.0	7.0	1.0	26.0	2.0	12.0	22.0	17.0	6.0	12.0	7.0	0.0	0.0	0.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1442_gene_6541	19.0	0.0	13.0	1.0	23.0	6.0	2.0	6.0	9.0	1.0	7.0	2.0	0.0	0.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH116
cazy_0711_gene_21858	6.0	0.0	2.0	1.0	4.0	2.0	4.0	5.0	4.0	1.0	6.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0715_gene_21992	16.0	6.0	11.0	2.0	29.0	2.0	18.0	21.0	6.0	5.0	5.0	3.0	0.0	0.0	0.0	27.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_1007_gene_28689	1.0	0.0	2.0	0.0	4.0	0.0	5.0	5.0	7.0	4.0	0.0	1.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_1316_gene_4557	9.0	5.0	5.0	1.0	23.0	17.0	8.0	8.0	8.0	10.0	6.0	2.0	2.0	0.0	0.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_1388_gene_5696	6.0	2.0	5.0	1.0	9.0	13.0	1.0	2.0	8.0	3.0	2.0	0.0	2.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_1524_gene_8430	13.0	2.0	6.0	1.0	13.0	5.0	6.0	6.0	3.0	5.0	8.0	1.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0383_gene_15859	7.0	2.0	6.0	1.0	9.0	1.0	5.0	7.0	5.0	1.0	4.0	1.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0504_gene_17674	2.0	0.0	1.0	0.0	6.0	1.0	2.0	1.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0513_gene_17862	14.0	1.0	5.0	1.0	22.0	5.0	9.0	1.0	9.0	5.0	8.0	1.0	0.0	0.0	0.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0610_gene_19935	5.0	2.0	4.0	0.0	8.0	1.0	7.0	3.0	3.0	5.0	7.0	1.0	0.0	0.0	0.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0615_gene_2005	8.0	3.0	10.0	8.0	27.0	14.0	16.0	11.0	13.0	10.0	11.0	2.0	4.0	0.0	0.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0859_gene_25061	3.0	1.0	0.0	0.0	5.0	1.0	7.0	11.0	6.0	0.0	4.0	1.0	0.0	0.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0885_gene_25671	13.0	2.0	2.0	0.0	7.0	4.0	4.0	3.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_1318_gene_4589	6.0	2.0	7.0	1.0	12.0	9.0	3.0	2.0	17.0	6.0	7.0	0.0	1.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_1455_gene_6791	3.0	3.0	3.0	3.0	7.0	11.0	2.0	1.0	2.0	4.0	0.0	0.0	3.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0067_gene_1083	15.0	9.0	12.0	4.0	32.0	3.0	30.0	19.0	20.0	5.0	2.0	3.0	1.0	0.0	0.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0226_gene_13471	13.0	7.0	12.0	1.0	24.0	1.0	26.0	20.0	15.0	5.0	5.0	6.0	1.0	0.0	0.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0248_gene_13849	5.0	3.0	5.0	6.0	19.0	4.0	10.0	11.0	20.0	9.0	7.0	1.0	1.0	0.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0340_gene_15206	12.0	2.0	2.0	0.0	10.0	0.0	6.0	5.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0416_gene_16330	18.0	6.0	7.0	2.0	22.0	4.0	26.0	23.0	13.0	4.0	15.0	6.0	1.0	0.0	0.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0434_gene_16608	10.0	5.0	7.0	1.0	25.0	4.0	20.0	26.0	20.0	7.0	3.0	9.0	1.0	0.0	0.0	28.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0590_gene_19608	7.0	2.0	4.0	2.0	7.0	0.0	11.0	15.0	9.0	5.0	5.0	3.0	0.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
