#queryid	MCT.f.0086	MCT.f.0409	MCT.f.0410	MCT.f.0411	MCT.f.0412	MCT.f.0413	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425	taxonomy
cazy_0630_gene_3693	15.0	0.0	4.0	15.0	10.0	0.0	12.0	2.0	12.0	3.0	6.0	11.0	13.0	0.0	7.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0798_gene_6287	1.0	1.0	0.0	1.0	6.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0800_gene_6320	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0807_gene_6346	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0888_gene_7372	2.0	0.0	6.0	16.0	9.0	0.0	1.0	1.0	1.0	2.0	1.0	6.0	2.0	1.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0889_gene_738	6.0	0.0	3.0	6.0	2.0	0.0	2.0	1.0	0.0	3.0	5.0	1.0	10.0	2.0	0.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0908_gene_7737	1.0	0.0	3.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0981_gene_8773	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0983_gene_8780	6.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0	1.0	2.0	0.0	4.0	3.0	0.0	6.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_1032_gene_9298	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0049_gene_10672	0.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	4.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0133_gene_1225	4.0	0.0	5.0	6.0	2.0	0.0	8.0	1.0	2.0	2.0	2.0	0.0	7.0	2.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0335_gene_17342	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0342_gene_17479	3.0	0.0	0.0	2.0	1.0	0.0	3.0	2.0	2.0	1.0	0.0	6.0	3.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0525_gene_2357	3.0	0.0	0.0	3.0	3.0	0.0	5.0	0.0	2.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0610_gene_3385	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0668_gene_4138	4.0	0.0	1.0	3.0	2.0	0.0	5.0	1.0	2.0	0.0	1.0	2.0	3.0	0.0	3.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0728_gene_5211	3.0	0.0	1.0	5.0	3.0	0.0	8.0	1.0	2.0	0.0	5.0	4.0	3.0	1.0	4.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0856_gene_6996	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0966_gene_8639	2.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0268_gene_15520	1.0	0.0	2.0	7.0	2.0	0.0	5.0	2.0	2.0	1.0	1.0	1.0	2.0	0.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0334_gene_17290	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0806_gene_6340	3.0	0.0	2.0	5.0	4.0	0.0	4.0	2.0	4.0	1.0	1.0	2.0	6.0	1.0	5.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0874_gene_725	7.0	0.0	6.0	10.0	6.0	0.0	11.0	0.0	1.0	0.0	6.0	9.0	12.0	1.0	3.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0934_gene_8135	4.0	0.0	1.0	4.0	2.0	0.0	5.0	1.0	3.0	0.0	1.0	3.0	7.0	0.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0003_gene_1004	10.0	0.0	3.0	25.0	9.0	0.0	7.0	4.0	5.0	5.0	5.0	4.0	20.0	2.0	4.0	12.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0005_gene_1005	2.0	0.0	7.0	14.0	8.0	0.0	8.0	1.0	3.0	7.0	3.0	6.0	7.0	2.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0008_gene_10080	2.0	0.0	6.0	5.0	4.0	0.0	4.0	6.0	4.0	7.0	8.0	7.0	7.0	0.0	6.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0536_gene_2507	11.0	0.0	10.0	12.0	2.0	0.0	9.0	9.0	9.0	7.0	7.0	14.0	11.0	3.0	11.0	16.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1073_gene_9806	0.0	0.0	3.0	7.0	4.0	0.0	7.0	1.0	2.0	3.0	5.0	8.0	6.0	0.0	4.0	11.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0001_gene_1003	4.0	0.0	6.0	14.0	11.0	0.0	4.0	5.0	4.0	2.0	4.0	3.0	19.0	1.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0171_gene_13004	6.0	0.0	0.0	8.0	4.0	0.0	4.0	0.0	3.0	3.0	1.0	9.0	11.0	0.0	3.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0192_gene_13380	1.0	0.0	5.0	11.0	8.0	0.0	9.0	2.0	1.0	3.0	2.0	5.0	6.0	1.0	3.0	12.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0547_gene_2586	4.0	0.0	7.0	16.0	6.0	0.0	12.0	1.0	6.0	4.0	6.0	13.0	6.0	2.0	5.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0721_gene_5088	0.0	0.0	0.0	4.0	2.0	0.0	1.0	4.0	0.0	0.0	7.0	3.0	1.0	0.0	9.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0783_gene_6051	8.0	0.0	0.0	0.0	1.0	0.0	8.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0980_gene_8737	9.0	0.0	5.0	13.0	10.0	0.0	9.0	0.0	4.0	2.0	4.0	8.0	15.0	2.0	11.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0311_gene_16719	28.0	1.0	6.0	40.0	28.0	0.0	14.0	13.0	16.0	16.0	6.0	34.0	32.0	7.0	18.0	20.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0327_gene_17080	3.0	0.0	0.0	2.0	1.0	0.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0339_gene_17423	15.0	0.0	3.0	23.0	6.0	0.0	17.0	6.0	6.0	9.0	6.0	10.0	10.0	3.0	7.0	22.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0375_gene_18228	35.0	0.0	8.0	29.0	16.0	0.0	19.0	11.0	23.0	8.0	17.0	28.0	30.0	4.0	27.0	16.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0380_gene_18371	5.0	0.0	3.0	9.0	9.0	0.0	15.0	6.0	5.0	5.0	7.0	7.0	11.0	6.0	13.0	15.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0780_gene_5956	4.0	0.0	0.0	1.0	2.0	1.0	9.0	11.0	0.0	2.0	1.0	0.0	2.0	0.0	4.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0894_gene_7480	9.0	0.0	2.0	7.0	3.0	0.0	24.0	16.0	4.0	0.0	2.0	0.0	5.0	2.0	11.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0021_gene_10289	2.0	1.0	2.0	2.0	5.0	0.0	10.0	10.0	0.0	0.0	0.0	1.0	5.0	1.0	14.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0106_gene_11590	1.0	0.0	3.0	0.0	2.0	0.0	2.0	1.0	2.0	0.0	4.0	0.0	0.0	1.0	9.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0159_gene_12661	1.0	1.0	1.0	3.0	3.0	0.0	4.0	4.0	2.0	0.0	5.0	1.0	1.0	0.0	12.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0328_gene_1710	6.0	0.0	2.0	4.0	4.0	0.0	12.0	16.0	3.0	2.0	12.0	2.0	4.0	1.0	23.0	11.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0355_gene_17730	3.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0665_gene_4116	9.0	2.0	1.0	5.0	4.0	0.0	4.0	10.0	1.0	1.0	9.0	4.0	0.0	0.0	10.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0978_gene_873	3.0	0.0	1.0	5.0	6.0	0.0	2.0	9.0	2.0	1.0	6.0	3.0	1.0	0.0	15.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0024_gene_10309	6.0	0.0	4.0	17.0	11.0	0.0	13.0	2.0	3.0	15.0	8.0	13.0	8.0	2.0	11.0	20.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1056_gene_9603	3.0	0.0	6.0	8.0	8.0	0.0	8.0	0.0	3.0	3.0	2.0	2.0	11.0	0.0	4.0	10.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0213_gene_1384	12.0	0.0	3.0	10.0	6.0	0.0	11.0	4.0	3.0	9.0	8.0	9.0	13.0	5.0	7.0	25.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0243_gene_1475	6.0	0.0	5.0	11.0	8.0	0.0	10.0	5.0	2.0	1.0	6.0	6.0	7.0	1.0	1.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0326_gene_17069	4.0	0.0	2.0	9.0	8.0	0.0	1.0	0.0	2.0	0.0	2.0	4.0	10.0	2.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0428_gene_19632	5.0	0.0	9.0	16.0	5.0	0.0	9.0	0.0	4.0	7.0	4.0	11.0	5.0	1.0	7.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0456_gene_20076	1.0	0.0	1.0	6.0	7.0	0.0	3.0	0.0	0.0	3.0	0.0	3.0	7.0	0.0	5.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0468_gene_20314	10.0	0.0	4.0	12.0	5.0	0.0	22.0	5.0	5.0	9.0	3.0	9.0	11.0	3.0	8.0	19.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0511_gene_21524	5.0	0.0	5.0	7.0	10.0	0.0	14.0	1.0	3.0	1.0	3.0	4.0	3.0	1.0	2.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0528_gene_2399	10.0	0.0	6.0	13.0	10.0	0.0	26.0	5.0	11.0	2.0	9.0	9.0	13.0	2.0	9.0	18.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0746_gene_5587	2.0	0.0	2.0	0.0	3.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0840_gene_6733	6.0	0.0	0.0	1.0	2.0	0.0	12.0	10.0	1.0	2.0	2.0	1.0	1.0	0.0	4.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0875_gene_725	20.0	0.0	12.0	25.0	15.0	0.0	19.0	7.0	12.0	13.0	6.0	18.0	26.0	1.0	14.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0979_gene_8736	5.0	0.0	4.0	7.0	11.0	0.0	8.0	1.0	6.0	1.0	2.0	5.0	13.0	1.0	8.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1011_gene_8968	5.0	0.0	5.0	24.0	12.0	0.0	2.0	2.0	3.0	8.0	0.0	2.0	4.0	1.0	4.0	13.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0514_gene_2186	32.0	0.0	21.0	45.0	25.0	0.0	39.0	9.0	18.0	17.0	15.0	24.0	28.0	6.0	11.0	50.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0625_gene_3629	11.0	0.0	16.0	26.0	17.0	0.0	24.0	8.0	8.0	13.0	19.0	20.0	15.0	4.0	14.0	39.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0873_gene_724	42.0	1.0	23.0	55.0	23.0	0.0	39.0	13.0	33.0	16.0	17.0	42.0	51.0	10.0	38.0	36.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0190_gene_13367	2.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0020_gene_10275	2.0	0.0	0.0	1.0	0.0	0.0	4.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	4.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0082_gene_11172	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0097_gene_11452	6.0	0.0	3.0	3.0	3.0	0.0	9.0	6.0	3.0	4.0	8.0	1.0	9.0	2.0	7.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0201_gene_13472	1.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0236_gene_14537	1.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0247_gene_14944	5.0	0.0	3.0	8.0	3.0	0.0	11.0	1.0	4.0	1.0	8.0	2.0	5.0	2.0	3.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0255_gene_15120	2.0	0.0	2.0	11.0	4.0	0.0	6.0	2.0	2.0	2.0	0.0	4.0	3.0	5.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0267_gene_1542	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0290_gene_16151	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	6.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0294_gene_1627	5.0	0.0	6.0	2.0	3.0	0.0	13.0	3.0	2.0	5.0	3.0	2.0	4.0	0.0	3.0	16.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0297_gene_16325	1.0	0.0	1.0	2.0	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0368_gene_18083	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0397_gene_18709	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0409_gene_18982	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0490_gene_20863	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0503_gene_21333	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0595_gene_3197	3.0	0.0	2.0	6.0	0.0	0.0	2.0	1.0	1.0	1.0	2.0	3.0	2.0	0.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0628_gene_3656	4.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0773_gene_5882	2.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0904_gene_7635	10.0	1.0	5.0	10.0	5.0	0.0	9.0	1.0	11.0	5.0	1.0	12.0	14.0	2.0	6.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0941_gene_8276	2.0	0.0	3.0	5.0	2.0	0.0	2.0	1.0	2.0	1.0	1.0	1.0	3.0	3.0	0.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0956_gene_8509	2.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1038_gene_9335	0.0	0.0	0.0	1.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0150_gene_12460	30.0	1.0	10.0	34.0	15.0	0.0	38.0	8.0	16.0	19.0	13.0	15.0	22.0	7.0	20.0	39.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0167_gene_12841	14.0	0.0	9.0	21.0	8.0	0.0	27.0	8.0	11.0	14.0	13.0	14.0	19.0	2.0	11.0	16.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0315_gene_16807	3.0	1.0	3.0	6.0	3.0	0.0	3.0	1.0	1.0	2.0	4.0	5.0	2.0	1.0	3.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0694_gene_4543	4.0	0.0	1.0	3.0	14.0	1.0	2.0	14.0	6.0	1.0	13.0	7.0	5.0	0.0	32.0	18.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0886_gene_7342	5.0	0.0	0.0	5.0	7.0	0.0	32.0	20.0	2.0	4.0	4.0	5.0	12.0	0.0	20.0	15.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0006_gene_10056	21.0	1.0	10.0	48.0	24.0	0.0	32.0	7.0	21.0	11.0	13.0	19.0	57.0	9.0	17.0	14.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0147_gene_12387	1.0	0.0	1.0	14.0	5.0	0.0	2.0	0.0	3.0	2.0	0.0	2.0	4.0	0.0	2.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0283_gene_15875	4.0	0.0	4.0	9.0	3.0	0.0	2.0	2.0	2.0	2.0	0.0	5.0	17.0	3.0	1.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0292_gene_16245	7.0	0.0	4.0	16.0	11.0	0.0	4.0	1.0	2.0	0.0	6.0	2.0	17.0	2.0	3.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0616_gene_3468	25.0	1.0	11.0	39.0	29.0	0.0	50.0	13.0	11.0	19.0	14.0	21.0	40.0	2.0	33.0	41.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0935_gene_8175	18.0	0.0	20.0	26.0	13.0	0.0	31.0	5.0	17.0	16.0	13.0	15.0	26.0	5.0	21.0	39.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0593_gene_3187	4.0	0.0	7.0	16.0	10.0	0.0	9.0	7.0	3.0	4.0	1.0	7.0	12.0	3.0	8.0	11.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH116
cazy_0288_gene_1603	3.0	2.0	1.0	5.0	5.0	0.0	8.0	1.0	1.0	0.0	0.0	2.0	6.0	1.0	2.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH117
cazy_0749_gene_5651	14.0	0.0	2.0	15.0	7.0	0.0	4.0	0.0	5.0	2.0	4.0	12.0	6.0	3.0	6.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH117
cazy_0750_gene_5651	4.0	0.0	4.0	12.0	7.0	0.0	1.0	2.0	3.0	1.0	6.0	2.0	5.0	1.0	4.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH117
cazy_0204_gene_13553	12.0	0.0	11.0	21.0	20.0	0.0	21.0	15.0	10.0	11.0	17.0	14.0	23.0	7.0	16.0	29.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0055_gene_10812	6.0	0.0	3.0	19.0	13.0	0.0	8.0	3.0	9.0	3.0	1.0	12.0	10.0	1.0	10.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0244_gene_14757	2.0	0.0	1.0	13.0	9.0	0.0	6.0	2.0	3.0	8.0	0.0	5.0	5.0	0.0	7.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
