#queryid	MCT.f.0035	MCT.f.0036	MCT.f.0037	MCT.f.0038	MCT.f.0039	MCT.f.0040	MCT.f.0041	MCT.f.0042	MCT.f.0043	MCT.f.0044	MCT.f.0045	MCT.f.0047	MCT.f.0048	MCT.f.0049	MCT.f.0051	taxonomy
cazy_0810_gene_7930	0.0	0.0	9.0	12.0	0.0	0.0	1.0	5.0	4.0	16.0	0.0	0.0	24.0	2.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0089_gene_11639	0.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	7.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0146_gene_12879	1.0	0.0	7.0	2.0	0.0	0.0	0.0	4.0	4.0	4.0	2.0	0.0	15.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0282_gene_1656	4.0	0.0	14.0	32.0	2.0	0.0	1.0	14.0	12.0	18.0	5.0	1.0	35.0	7.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0355_gene_18460	0.0	0.0	7.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	2.0	0.0	15.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0410_gene_19927	0.0	0.0	8.0	3.0	0.0	1.0	1.0	3.0	3.0	4.0	0.0	0.0	11.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0452_gene_2177	1.0	1.0	10.0	16.0	0.0	0.0	2.0	14.0	6.0	8.0	2.0	1.0	15.0	2.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0627_gene_5123	3.0	1.0	8.0	21.0	1.0	0.0	0.0	6.0	9.0	15.0	1.0	0.0	18.0	2.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0792_gene_7714	1.0	0.0	4.0	1.0	0.0	0.0	0.0	2.0	3.0	3.0	4.0	0.0	5.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0954_gene_9687	1.0	0.0	39.0	36.0	0.0	0.0	6.0	45.0	19.0	22.0	1.0	0.0	52.0	5.0	26.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0020_gene_10407	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0037_gene_10671	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0044_gene_10724	0.0	0.0	2.0	3.0	0.0	0.0	0.0	5.0	3.0	1.0	0.0	1.0	8.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0049_gene_10828	0.0	0.0	4.0	1.0	0.0	1.0	0.0	5.0	2.0	3.0	0.0	0.0	14.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0051_gene_10913	0.0	0.0	9.0	3.0	0.0	0.0	0.0	3.0	2.0	0.0	1.0	0.0	12.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0133_gene_12551	0.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	2.0	3.0	2.0	0.0	8.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0143_gene_1281	2.0	0.0	7.0	8.0	1.0	0.0	0.0	5.0	7.0	4.0	1.0	0.0	13.0	3.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0148_gene_12936	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0164_gene_13287	0.0	2.0	4.0	9.0	0.0	0.0	1.0	5.0	3.0	7.0	0.0	0.0	16.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0182_gene_1369	0.0	0.0	2.0	6.0	0.0	0.0	0.0	3.0	4.0	6.0	3.0	0.0	18.0	6.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0184_gene_1370	2.0	1.0	7.0	25.0	3.0	0.0	1.0	17.0	10.0	11.0	6.0	1.0	20.0	8.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0260_gene_15830	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	6.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0290_gene_1676	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	7.0	1.0	3.0	0.0	7.0	2.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0323_gene_17589	0.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0379_gene_19045	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0405_gene_1978	1.0	0.0	8.0	11.0	0.0	1.0	1.0	12.0	5.0	6.0	5.0	0.0	18.0	5.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0476_gene_2338	0.0	0.0	6.0	7.0	0.0	0.0	0.0	1.0	2.0	2.0	3.0	0.0	1.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0503_gene_2812	0.0	0.0	5.0	5.0	0.0	0.0	0.0	4.0	1.0	3.0	0.0	0.0	12.0	3.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0510_gene_2843	3.0	1.0	17.0	22.0	0.0	1.0	0.0	9.0	12.0	15.0	3.0	0.0	30.0	8.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0511_gene_2844	2.0	3.0	9.0	26.0	1.0	3.0	0.0	12.0	6.0	6.0	6.0	0.0	20.0	3.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0517_gene_291	2.0	0.0	10.0	19.0	0.0	1.0	1.0	13.0	9.0	8.0	3.0	0.0	23.0	10.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0519_gene_294	5.0	0.0	7.0	16.0	1.0	0.0	0.0	7.0	7.0	18.0	2.0	0.0	31.0	9.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0535_gene_3387	0.0	0.0	2.0	5.0	0.0	1.0	0.0	5.0	3.0	0.0	2.0	0.0	7.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0579_gene_4104	1.0	0.0	2.0	4.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	9.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0587_gene_4188	5.0	1.0	9.0	9.0	0.0	0.0	1.0	8.0	4.0	8.0	4.0	0.0	23.0	10.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0683_gene_5994	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0697_gene_636	0.0	0.0	19.0	20.0	1.0	0.0	1.0	10.0	8.0	13.0	2.0	0.0	16.0	6.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0735_gene_7078	1.0	0.0	9.0	6.0	0.0	0.0	0.0	4.0	1.0	3.0	3.0	0.0	10.0	2.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0752_gene_7340	1.0	1.0	11.0	7.0	1.0	0.0	0.0	12.0	6.0	9.0	2.0	0.0	19.0	4.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0814_gene_7988	2.0	0.0	6.0	3.0	0.0	0.0	0.0	3.0	5.0	8.0	0.0	0.0	18.0	6.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0831_gene_8140	4.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	4.0	3.0	5.0	0.0	4.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0877_gene_8623	0.0	0.0	10.0	9.0	0.0	0.0	0.0	5.0	6.0	7.0	2.0	0.0	24.0	10.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0882_gene_8777	1.0	0.0	11.0	6.0	0.0	0.0	0.0	5.0	4.0	11.0	3.0	0.0	8.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0908_gene_899	0.0	1.0	13.0	11.0	0.0	0.0	0.0	6.0	2.0	8.0	2.0	0.0	20.0	2.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0909_gene_8997	1.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	9.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0922_gene_9248	6.0	0.0	13.0	13.0	0.0	0.0	1.0	7.0	4.0	9.0	2.0	0.0	24.0	5.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0930_gene_9341	0.0	0.0	5.0	6.0	1.0	0.0	0.0	5.0	3.0	2.0	3.0	0.0	11.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0945_gene_9613	2.0	1.0	4.0	6.0	0.0	0.0	0.0	3.0	5.0	4.0	0.0	0.0	10.0	1.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0006_gene_10121	0.0	1.0	22.0	23.0	4.0	2.0	1.0	23.0	6.0	16.0	1.0	0.0	40.0	7.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0212_gene_14539	1.0	0.0	13.0	13.0	1.0	0.0	0.0	6.0	7.0	7.0	2.0	0.0	24.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0637_gene_5252	0.0	1.0	4.0	18.0	0.0	0.0	1.0	5.0	2.0	10.0	0.0	0.0	10.0	3.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0648_gene_5539	3.0	0.0	18.0	17.0	1.0	1.0	0.0	17.0	13.0	31.0	3.0	0.0	47.0	10.0	31.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0708_gene_6533	0.0	1.0	14.0	12.0	0.0	1.0	0.0	6.0	3.0	7.0	0.0	0.0	17.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0709_gene_6534	0.0	1.0	4.0	18.0	1.0	0.0	1.0	10.0	5.0	5.0	3.0	0.0	24.0	5.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0010_gene_10194	1.0	0.0	4.0	5.0	0.0	0.0	0.0	6.0	5.0	3.0	0.0	0.0	21.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0168_gene_13403	1.0	0.0	13.0	11.0	0.0	0.0	2.0	3.0	1.0	3.0	0.0	0.0	12.0	6.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0215_gene_14622	0.0	1.0	4.0	5.0	1.0	0.0	0.0	3.0	1.0	2.0	0.0	1.0	7.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0302_gene_16962	0.0	1.0	8.0	10.0	0.0	0.0	0.0	1.0	4.0	4.0	2.0	0.0	12.0	3.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0463_gene_2257	2.0	0.0	19.0	22.0	0.0	0.0	1.0	9.0	6.0	13.0	0.0	0.0	28.0	3.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0570_gene_3985	4.0	0.0	3.0	7.0	1.0	0.0	0.0	3.0	11.0	2.0	4.0	0.0	13.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0698_gene_637	6.0	2.0	28.0	35.0	1.0	1.0	0.0	14.0	15.0	22.0	6.0	0.0	60.0	16.0	38.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0826_gene_8074	0.0	2.0	15.0	16.0	1.0	0.0	2.0	14.0	5.0	17.0	1.0	0.0	32.0	10.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0827_gene_8080	4.0	1.0	15.0	16.0	0.0	0.0	1.0	9.0	3.0	13.0	1.0	0.0	33.0	5.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0830_gene_8129	1.0	0.0	9.0	6.0	0.0	1.0	0.0	6.0	6.0	3.0	0.0	0.0	20.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0859_gene_8482	0.0	0.0	26.0	15.0	3.0	0.0	1.0	13.0	5.0	10.0	0.0	2.0	24.0	3.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0911_gene_901	3.0	2.0	28.0	29.0	0.0	0.0	0.0	17.0	13.0	25.0	5.0	0.0	35.0	7.0	32.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0915_gene_9068	2.0	1.0	17.0	22.0	0.0	1.0	0.0	10.0	11.0	17.0	4.0	0.0	43.0	8.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0186_gene_13712	1.0	0.0	7.0	5.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	15.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0451_gene_2168	3.0	1.0	24.0	16.0	1.0	0.0	0.0	14.0	10.0	14.0	1.0	0.0	21.0	4.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0719_gene_682	0.0	0.0	8.0	4.0	0.0	0.0	1.0	2.0	4.0	7.0	0.0	0.0	5.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0749_gene_7324	0.0	1.0	12.0	17.0	1.0	0.0	0.0	13.0	3.0	14.0	1.0	0.0	12.0	6.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0750_gene_7325	1.0	0.0	10.0	13.0	0.0	0.0	1.0	3.0	12.0	8.0	0.0	0.0	26.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0073_gene_11272	0.0	3.0	6.0	9.0	0.0	0.0	0.0	3.0	4.0	5.0	1.0	0.0	12.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0316_gene_17389	0.0	0.0	7.0	7.0	1.0	0.0	0.0	8.0	1.0	7.0	0.0	0.0	11.0	4.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0336_gene_17962	0.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0696_gene_6256	3.0	1.0	6.0	16.0	0.0	0.0	0.0	7.0	11.0	2.0	0.0	0.0	11.0	2.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0567_gene_3875	2.0	0.0	3.0	7.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	12.0	1.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0649_gene_5568	2.0	0.0	14.0	21.0	1.0	1.0	0.0	12.0	8.0	7.0	3.0	0.0	31.0	5.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0228_gene_1514	3.0	1.0	4.0	6.0	0.0	0.0	0.0	3.0	9.0	5.0	6.0	0.0	13.0	7.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0547_gene_3567	1.0	1.0	15.0	24.0	2.0	0.0	2.0	21.0	11.0	31.0	6.0	1.0	35.0	11.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0834_gene_8148	4.0	0.0	26.0	42.0	0.0	0.0	0.0	24.0	16.0	29.0	8.0	0.0	55.0	11.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0876_gene_8601	0.0	2.0	11.0	18.0	2.0	0.0	0.0	3.0	4.0	3.0	1.0	0.0	17.0	5.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0932_gene_9388	1.0	1.0	12.0	5.0	1.0	0.0	0.0	10.0	5.0	9.0	3.0	0.0	15.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0817_gene_801	2.0	0.0	2.0	2.0	1.0	0.0	1.0	4.0	4.0	1.0	5.0	0.0	11.0	4.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH37
cazy_0489_gene_2479	1.0	0.0	12.0	10.0	0.0	0.0	0.0	3.0	5.0	11.0	0.0	0.0	9.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
cazy_0281_gene_16548	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH4
cazy_0684_gene_6020	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH4
cazy_0067_gene_11115	0.0	0.0	8.0	7.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	10.0	5.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0284_gene_1658	1.0	0.0	12.0	23.0	0.0	0.0	0.0	16.0	7.0	16.0	1.0	0.0	36.0	4.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0041_gene_10706	3.0	0.0	7.0	12.0	1.0	0.0	1.0	8.0	5.0	12.0	4.0	0.0	11.0	7.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0042_gene_10707	2.0	0.0	17.0	13.0	1.0	0.0	0.0	4.0	4.0	6.0	2.0	0.0	12.0	8.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0060_gene_10970	1.0	1.0	11.0	5.0	0.0	0.0	0.0	5.0	4.0	4.0	2.0	0.0	9.0	7.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0061_gene_10970	0.0	1.0	7.0	12.0	0.0	0.0	1.0	5.0	6.0	5.0	1.0	0.0	13.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0111_gene_12006	1.0	0.0	4.0	4.0	0.0	0.0	0.0	6.0	1.0	3.0	1.0	0.0	6.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0128_gene_12444	1.0	0.0	7.0	8.0	0.0	0.0	0.0	5.0	1.0	7.0	2.0	0.0	13.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0140_gene_12720	0.0	1.0	4.0	2.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	8.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0149_gene_12954	0.0	0.0	11.0	13.0	0.0	0.0	1.0	9.0	2.0	10.0	1.0	0.0	15.0	6.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0156_gene_13115	1.0	0.0	11.0	9.0	0.0	0.0	1.0	7.0	7.0	10.0	0.0	0.0	13.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0196_gene_14140	0.0	1.0	6.0	9.0	0.0	0.0	0.0	3.0	6.0	3.0	0.0	0.0	15.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0211_gene_14517	1.0	0.0	5.0	4.0	2.0	0.0	0.0	3.0	3.0	0.0	1.0	0.0	9.0	2.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0219_gene_14821	1.0	0.0	13.0	13.0	2.0	0.0	1.0	18.0	9.0	9.0	0.0	0.0	28.0	6.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0235_gene_15334	2.0	0.0	7.0	11.0	0.0	0.0	0.0	7.0	5.0	6.0	1.0	0.0	14.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0300_gene_16870	0.0	0.0	11.0	11.0	1.0	0.0	1.0	10.0	6.0	11.0	3.0	0.0	18.0	6.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0372_gene_18863	0.0	1.0	12.0	12.0	0.0	0.0	0.0	4.0	4.0	7.0	0.0	0.0	17.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0378_gene_18994	0.0	1.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0420_gene_20318	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0465_gene_2258	0.0	0.0	12.0	20.0	1.0	1.0	2.0	6.0	11.0	17.0	3.0	0.0	29.0	6.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0471_gene_2291	0.0	1.0	12.0	19.0	0.0	1.0	2.0	6.0	5.0	12.0	0.0	0.0	18.0	7.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0484_gene_2415	3.0	0.0	20.0	26.0	0.0	0.0	0.0	26.0	19.0	18.0	1.0	0.0	32.0	9.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0543_gene_3471	1.0	2.0	9.0	14.0	1.0	0.0	2.0	10.0	8.0	11.0	6.0	0.0	27.0	2.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0562_gene_3831	3.0	0.0	14.0	11.0	0.0	0.0	1.0	9.0	8.0	7.0	4.0	0.0	23.0	4.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0589_gene_4242	0.0	0.0	7.0	6.0	0.0	0.0	0.0	2.0	6.0	3.0	1.0	0.0	12.0	4.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0593_gene_4338	0.0	1.0	5.0	8.0	1.0	0.0	0.0	5.0	3.0	4.0	0.0	0.0	10.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0634_gene_5246	1.0	1.0	5.0	10.0	0.0	1.0	0.0	13.0	3.0	3.0	1.0	0.0	7.0	2.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0635_gene_5246	1.0	0.0	6.0	2.0	0.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	2.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0636_gene_5247	3.0	0.0	11.0	18.0	1.0	0.0	0.0	9.0	4.0	8.0	0.0	0.0	9.0	6.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0650_gene_5568	1.0	0.0	5.0	11.0	0.0	0.0	0.0	6.0	5.0	7.0	2.0	0.0	23.0	3.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0753_gene_7343	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	8.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0757_gene_7368	2.0	0.0	7.0	14.0	0.0	0.0	0.0	6.0	3.0	11.0	3.0	0.0	22.0	7.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
