#queryid	MCT.f.0545	MCT.f.0546	MCT.f.0547	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561	taxonomy
cazy_0214_gene_12811	2.0	0.0	4.0	0.0	6.0	1.0	0.0	2.0	4.0	1.0	2.0	3.0	2.0	2.0	3.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0308_gene_14350	1.0	0.0	2.0	1.0	6.0	0.0	5.0	4.0	1.0	5.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0595_gene_18789	3.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	3.0	1.0	1.0	10.0	7.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0614_gene_1898	4.0	0.0	1.0	5.0	20.0	3.0	3.0	21.0	10.0	10.0	3.0	14.0	27.0	7.0	2.0	17.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0619_gene_19043	1.0	0.0	3.0	12.0	31.0	3.0	0.0	2.0	0.0	6.0	0.0	17.0	14.0	14.0	7.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0811_gene_22208	1.0	0.0	0.0	1.0	2.0	1.0	2.0	4.0	0.0	4.0	0.0	1.0	5.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1046_gene_26577	0.0	1.0	1.0	1.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1048_gene_26594	0.0	0.0	0.0	1.0	6.0	0.0	2.0	4.0	4.0	4.0	4.0	6.0	6.0	1.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1093_gene_27709	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1118_gene_2822	5.0	1.0	1.0	5.0	9.0	1.0	2.0	25.0	10.0	8.0	0.0	13.0	16.0	7.0	6.0	18.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1161_gene_29292	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	3.0	5.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1194_gene_30091	0.0	0.0	0.0	0.0	7.0	1.0	0.0	6.0	5.0	5.0	0.0	4.0	4.0	6.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1314_gene_32768	0.0	0.0	2.0	0.0	8.0	0.0	1.0	2.0	2.0	0.0	1.0	5.0	2.0	5.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1337_gene_33199	2.0	0.0	0.0	1.0	4.0	0.0	1.0	2.0	1.0	4.0	0.0	5.0	6.0	2.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1338_gene_33210	3.0	0.0	0.0	4.0	15.0	1.0	4.0	13.0	7.0	3.0	0.0	16.0	13.0	10.0	3.0	20.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1398_gene_34752	3.0	0.0	0.0	3.0	7.0	2.0	4.0	11.0	6.0	4.0	0.0	10.0	13.0	4.0	1.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1429_gene_35367	1.0	0.0	0.0	0.0	1.0	0.0	1.0	8.0	1.0	0.0	0.0	6.0	2.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1446_gene_35746	0.0	0.0	0.0	0.0	2.0	1.0	3.0	7.0	4.0	1.0	0.0	7.0	10.0	3.0	1.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1557_gene_4675	1.0	0.0	0.0	0.0	5.0	1.0	2.0	5.0	0.0	2.0	0.0	5.0	2.0	0.0	0.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1617_gene_5863	1.0	0.0	0.0	3.0	25.0	1.0	1.0	2.0	0.0	2.0	0.0	4.0	9.0	10.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1696_gene_6848	1.0	0.0	0.0	0.0	4.0	0.0	2.0	6.0	4.0	4.0	2.0	6.0	6.0	2.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1888_gene_9817	0.0	0.0	0.0	0.0	5.0	2.0	2.0	2.0	1.0	1.0	1.0	3.0	6.0	1.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0110_gene_11773	1.0	0.0	0.0	1.0	6.0	1.0	3.0	6.0	3.0	11.0	3.0	7.0	2.0	4.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0220_gene_12931	2.0	0.0	0.0	1.0	12.0	4.0	8.0	8.0	5.0	6.0	3.0	11.0	11.0	8.0	5.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0553_gene_18101	2.0	0.0	0.0	1.0	7.0	0.0	0.0	13.0	5.0	8.0	1.0	13.0	9.0	8.0	4.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0603_gene_1883	15.0	0.0	4.0	4.0	34.0	5.0	5.0	27.0	14.0	14.0	2.0	32.0	23.0	14.0	10.0	20.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1638_gene_6095	1.0	1.0	3.0	1.0	30.0	1.0	9.0	22.0	3.0	17.0	6.0	18.0	14.0	10.0	4.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1795_gene_8259	0.0	0.0	1.0	1.0	13.0	4.0	1.0	22.0	13.0	6.0	1.0	22.0	7.0	10.0	5.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0015_gene_10205	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0412_gene_15863	1.0	0.0	0.0	0.0	3.0	2.0	1.0	2.0	2.0	4.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0926_gene_24368	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0122_gene_11914	0.0	1.0	3.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0134_gene_12000	1.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0172_gene_12427	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0347_gene_1498	0.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0360_gene_15150	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	4.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0380_gene_15403	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0385_gene_15467	1.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0405_gene_15719	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0456_gene_16578	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0479_gene_17118	0.0	1.0	0.0	2.0	7.0	1.0	1.0	12.0	0.0	3.0	0.0	8.0	7.0	6.0	2.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0555_gene_18110	0.0	0.0	0.0	0.0	4.0	1.0	0.0	5.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0574_gene_18359	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	5.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0696_gene_20261	1.0	0.0	3.0	3.0	15.0	1.0	2.0	0.0	0.0	0.0	0.0	5.0	10.0	2.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0778_gene_21467	0.0	0.0	0.0	1.0	6.0	0.0	0.0	6.0	2.0	3.0	0.0	2.0	7.0	3.0	1.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0808_gene_22081	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0874_gene_23192	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0888_gene_23478	2.0	0.0	0.0	1.0	9.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0901_gene_23770	1.0	0.0	1.0	0.0	8.0	0.0	1.0	6.0	5.0	2.0	0.0	2.0	9.0	1.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0909_gene_23921	0.0	0.0	0.0	1.0	4.0	2.0	0.0	7.0	1.0	1.0	1.0	5.0	4.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0944_gene_24807	0.0	0.0	0.0	0.0	4.0	0.0	1.0	3.0	0.0	6.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0958_gene_24981	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0982_gene_25307	0.0	1.0	0.0	1.0	1.0	2.0	2.0	2.0	0.0	1.0	1.0	4.0	6.0	1.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0984_gene_25344	0.0	1.0	0.0	0.0	2.0	0.0	1.0	4.0	1.0	2.0	0.0	2.0	6.0	3.0	3.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0998_gene_25709	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1009_gene_25945	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1036_gene_26392	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1067_gene_27074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1099_gene_27829	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1109_gene_28072	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1112_gene_28159	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1113_gene_28163	2.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1120_gene_28353	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	1.0	1.0	3.0	3.0	4.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1133_gene_28619	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	5.0	1.0	3.0	3.0	5.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1135_gene_28705	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1156_gene_29051	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1168_gene_29561	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1225_gene_30835	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1292_gene_3228	2.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	5.0	2.0	0.0	1.0	6.0	2.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1335_gene_33163	3.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1352_gene_33610	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	2.0	0.0	2.0	3.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1367_gene_34063	0.0	1.0	0.0	0.0	4.0	0.0	2.0	1.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1402_gene_34909	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1478_gene_36560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1483_gene_36731	0.0	1.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	4.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1491_gene_36924	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1511_gene_4069	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	3.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1518_gene_4144	0.0	0.0	0.0	1.0	7.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1521_gene_4180	1.0	1.0	1.0	0.0	6.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1608_gene_5680	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1850_gene_9156	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0577_gene_18424	7.0	0.0	5.0	4.0	24.0	2.0	4.0	21.0	12.0	8.0	1.0	13.0	24.0	5.0	6.0	24.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1146_gene_28877	0.0	0.0	0.0	1.0	6.0	1.0	1.0	4.0	2.0	4.0	0.0	5.0	4.0	4.0	1.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1224_gene_30834	2.0	0.0	0.0	0.0	3.0	0.0	1.0	10.0	2.0	4.0	0.0	3.0	6.0	2.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1567_gene_4886	1.0	1.0	0.0	1.0	13.0	0.0	5.0	1.0	1.0	3.0	2.0	6.0	3.0	0.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1568_gene_4887	0.0	0.0	1.0	0.0	9.0	1.0	6.0	0.0	0.0	7.0	2.0	2.0	3.0	2.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1704_gene_6929	2.0	0.0	3.0	2.0	21.0	1.0	5.0	14.0	10.0	3.0	1.0	14.0	14.0	11.0	0.0	18.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1751_gene_7677	1.0	0.0	0.0	3.0	7.0	1.0	2.0	2.0	1.0	3.0	2.0	4.0	2.0	3.0	1.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1752_gene_7678	0.0	1.0	1.0	1.0	9.0	0.0	6.0	0.0	0.0	5.0	5.0	5.0	9.0	0.0	5.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1797_gene_8299	1.0	0.0	0.0	1.0	8.0	4.0	1.0	1.0	0.0	7.0	2.0	1.0	2.0	0.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_1326_gene_3297	4.0	1.0	7.0	6.0	17.0	1.0	4.0	10.0	7.0	6.0	10.0	13.0	10.0	2.0	7.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0127_gene_11941	1.0	0.0	2.0	2.0	14.0	0.0	1.0	8.0	12.0	15.0	0.0	27.0	11.0	6.0	4.0	15.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0295_gene_14218	3.0	1.0	0.0	1.0	18.0	1.0	4.0	16.0	1.0	13.0	3.0	17.0	8.0	3.0	2.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0581_gene_18448	1.0	0.0	0.0	0.0	2.0	1.0	5.0	8.0	2.0	3.0	0.0	9.0	10.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0928_gene_24385	0.0	0.0	1.0	1.0	2.0	0.0	1.0	5.0	5.0	2.0	2.0	7.0	5.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1086_gene_27534	2.0	0.0	0.0	1.0	1.0	0.0	0.0	8.0	3.0	4.0	1.0	13.0	5.0	2.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1260_gene_3153	4.0	2.0	3.0	7.0	53.0	2.0	1.0	3.0	0.0	2.0	3.0	12.0	19.0	14.0	13.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1539_gene_4426	8.0	0.0	1.0	4.0	22.0	2.0	7.0	32.0	9.0	8.0	0.0	15.0	17.0	6.0	7.0	20.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1767_gene_7911	13.0	2.0	3.0	11.0	37.0	4.0	5.0	62.0	16.0	17.0	1.0	34.0	41.0	25.0	8.0	35.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_1807_gene_8401	1.0	1.0	5.0	1.0	19.0	2.0	2.0	19.0	5.0	17.0	5.0	22.0	15.0	11.0	7.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0144_gene_12059	1.0	0.0	0.0	2.0	12.0	0.0	3.0	2.0	2.0	3.0	1.0	1.0	2.0	1.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH116
cazy_1625_gene_5905	1.0	0.0	1.0	1.0	18.0	5.0	4.0	7.0	2.0	4.0	1.0	6.0	7.0	3.0	5.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH116
cazy_1278_gene_3189	0.0	0.0	1.0	1.0	4.0	0.0	2.0	2.0	3.0	3.0	0.0	4.0	1.0	3.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH117
cazy_0872_gene_23166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH120
cazy_1457_gene_36070	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH120
cazy_1734_gene_7299	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH120
cazy_0355_gene_15121	2.0	0.0	0.0	1.0	5.0	1.0	2.0	2.0	0.0	3.0	0.0	5.0	2.0	2.0	2.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0716_gene_20475	2.0	1.0	1.0	1.0	11.0	4.0	1.0	14.0	5.0	5.0	1.0	17.0	17.0	4.0	5.0	12.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0767_gene_21223	1.0	0.0	3.0	1.0	8.0	2.0	4.0	8.0	1.0	2.0	1.0	7.0	10.0	8.0	2.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0856_gene_22954	1.0	0.0	1.0	0.0	11.0	2.0	4.0	3.0	2.0	9.0	0.0	5.0	5.0	2.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0867_gene_23090	0.0	0.0	1.0	0.0	6.0	2.0	2.0	0.0	0.0	1.0	1.0	2.0	4.0	4.0	3.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
