#queryid	MCT.f.0443	MCT.f.0444	MCT.f.0445	MCT.f.0446	MCT.f.0447	MCT.f.0449	MCT.f.0450	MCT.f.0451	MCT.f.0452	MCT.f.0453	MCT.f.0455	MCT.f.0456	MCT.f.0457	MCT.f.0458	MCT.f.0459	taxonomy
cazy_0821_gene_22914	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0852_gene_23514	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1045_gene_2802	6.0	4.0	4.0	4.0	3.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1053_gene_28273	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1138_gene_30346	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1148_gene_30572	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1294_gene_4071	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	6.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1330_gene_4546	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1391_gene_5602	3.0	0.0	9.0	2.0	2.0	0.0	6.0	0.0	0.0	2.0	0.0	11.0	6.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1542_gene_7459	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_1713_gene_9562	3.0	2.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	8.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0423_gene_15400	4.0	0.0	8.0	2.0	4.0	0.0	2.0	0.0	0.0	5.0	0.0	4.0	3.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0654_gene_19383	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0719_gene_20814	3.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0866_gene_23815	5.0	0.0	8.0	1.0	1.0	1.0	4.0	0.0	0.0	3.0	2.0	9.0	14.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0968_gene_26167	0.0	0.0	0.0	6.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1036_gene_27847	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1039_gene_27894	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1087_gene_28969	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1097_gene_29256	2.0	0.0	1.0	2.0	3.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1124_gene_29918	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1213_gene_32348	4.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1241_gene_33018	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1256_gene_3550	5.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1287_gene_3957	3.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1412_gene_5968	6.0	1.0	6.0	3.0	2.0	0.0	4.0	0.0	0.0	4.0	0.0	9.0	10.0	11.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1592_gene_8162	2.0	1.0	11.0	5.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1638_gene_8628	0.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1642_gene_8631	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_1716_gene_9603	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0046_gene_10586	3.0	0.0	8.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0438_gene_15733	3.0	0.0	6.0	2.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	4.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0763_gene_21876	4.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0851_gene_23506	4.0	3.0	4.0	5.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0961_gene_25936	4.0	1.0	9.0	5.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1044_gene_28018	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1140_gene_30356	2.0	1.0	6.0	2.0	7.0	0.0	2.0	0.0	0.0	2.0	1.0	3.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1331_gene_4558	1.0	1.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	3.0	8.0	4.0	4.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_1570_gene_7815	9.0	3.0	8.0	2.0	3.0	0.0	2.0	0.0	0.0	2.0	2.0	10.0	14.0	6.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0191_gene_12386	2.0	0.0	7.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	8.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0409_gene_15323	0.0	0.0	5.0	9.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0572_gene_17661	11.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0642_gene_19068	4.0	0.0	3.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	8.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0829_gene_23021	2.0	1.0	1.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	5.0	5.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1571_gene_7819	8.0	2.0	5.0	15.0	7.0	1.0	9.0	0.0	0.0	8.0	4.0	13.0	3.0	11.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_1625_gene_8489	5.0	1.0	13.0	5.0	3.0	1.0	3.0	0.0	0.0	4.0	1.0	6.0	4.0	9.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0229_gene_12886	2.0	0.0	0.0	9.0	42.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0591_gene_18025	1.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0592_gene_18026	4.0	0.0	2.0	0.0	4.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	4.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0924_gene_25230	7.0	2.0	3.0	3.0	7.0	0.0	3.0	0.0	0.0	5.0	2.0	4.0	6.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0935_gene_25393	1.0	2.0	6.0	3.0	8.0	0.0	1.0	0.0	0.0	3.0	0.0	3.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0955_gene_25861	3.0	0.0	11.0	9.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	5.0	11.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0977_gene_26532	2.0	1.0	8.0	5.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	4.0	7.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1091_gene_29039	0.0	0.0	3.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1105_gene_29413	6.0	1.0	8.0	2.0	9.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	4.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1321_gene_44	26.0	4.0	17.0	30.0	11.0	0.0	19.0	0.0	0.0	11.0	6.0	16.0	15.0	28.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_1616_gene_8341	0.0	0.0	2.0	8.0	8.0	0.0	4.0	0.0	0.0	9.0	4.0	4.0	2.0	17.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0147_gene_11817	0.0	1.0	1.0	11.0	11.0	0.0	2.0	0.0	0.0	7.0	6.0	7.0	5.0	14.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1298_gene_4152	27.0	6.0	29.0	59.0	12.0	2.0	23.0	0.0	0.0	25.0	8.0	31.0	11.0	18.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1316_gene_437	20.0	5.0	26.0	27.0	13.0	0.0	16.0	0.0	2.0	8.0	11.0	21.0	12.0	21.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1420_gene_61	20.0	3.0	32.0	31.0	11.0	2.0	19.0	0.0	3.0	16.0	5.0	23.0	16.0	18.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1423_gene_617	25.0	7.0	26.0	56.0	19.0	0.0	17.0	0.0	1.0	16.0	10.0	20.0	13.0	28.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0360_gene_14695	6.0	1.0	5.0	4.0	7.0	0.0	3.0	0.0	0.0	1.0	1.0	4.0	3.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0449_gene_15842	1.0	1.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0455_gene_16015	9.0	0.0	13.0	8.0	5.0	0.0	1.0	0.0	0.0	2.0	1.0	6.0	9.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0524_gene_17059	1.0	0.0	3.0	10.0	3.0	0.0	4.0	0.0	0.0	1.0	0.0	4.0	4.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0779_gene_2203	8.0	2.0	19.0	9.0	3.0	0.0	4.0	0.0	0.0	8.0	3.0	16.0	39.0	14.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0893_gene_24485	2.0	1.0	1.0	4.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1242_gene_33106	3.0	1.0	3.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1359_gene_4799	4.0	0.0	5.0	12.0	7.0	0.0	10.0	0.0	0.0	2.0	2.0	9.0	6.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1566_gene_7791	14.0	1.0	6.0	14.0	15.0	0.0	6.0	0.0	0.0	0.0	4.0	13.0	6.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_1606_gene_8293	1.0	0.0	5.0	12.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	5.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0044_gene_10583	0.0	0.0	0.0	5.0	12.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH102
cazy_0141_gene_11749	1.0	1.0	2.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0189_gene_12352	2.0	0.0	2.0	1.0	4.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0251_gene_13172	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	6.0	8.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0364_gene_14805	18.0	0.0	13.0	6.0	2.0	1.0	5.0	0.0	0.0	4.0	2.0	18.0	27.0	12.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0410_gene_15324	1.0	0.0	8.0	9.0	9.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	4.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0587_gene_17956	2.0	0.0	7.0	4.0	6.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	1.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0701_gene_20488	2.0	1.0	7.0	5.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0842_gene_233	16.0	10.0	17.0	21.0	12.0	1.0	16.0	0.0	0.0	11.0	10.0	12.0	9.0	24.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0862_gene_23723	1.0	0.0	3.0	1.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	3.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0951_gene_25791	3.0	0.0	4.0	4.0	10.0	1.0	3.0	0.0	0.0	1.0	0.0	3.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0960_gene_25918	6.0	0.0	2.0	0.0	7.0	0.0	4.0	0.0	0.0	1.0	2.0	2.0	6.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1000_gene_26968	2.0	0.0	8.0	6.0	5.0	0.0	1.0	0.0	0.0	1.0	2.0	5.0	2.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1017_gene_27387	2.0	0.0	8.0	2.0	5.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1026_gene_27589	1.0	0.0	4.0	1.0	6.0	0.0	0.0	0.0	0.0	6.0	2.0	2.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1078_gene_28833	4.0	1.0	3.0	1.0	3.0	0.0	2.0	0.0	0.0	2.0	2.0	5.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1085_gene_28919	3.0	0.0	5.0	2.0	6.0	1.0	4.0	0.0	0.0	2.0	1.0	5.0	2.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1127_gene_30067	2.0	0.0	4.0	5.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1163_gene_30920	3.0	0.0	1.0	4.0	1.0	1.0	2.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1164_gene_30931	8.0	1.0	10.0	20.0	2.0	0.0	5.0	0.0	0.0	0.0	1.0	6.0	4.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1178_gene_31344	4.0	0.0	1.0	6.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1225_gene_32611	4.0	1.0	4.0	6.0	3.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1380_gene_5092	9.0	1.0	16.0	10.0	7.0	1.0	3.0	0.0	0.0	6.0	3.0	15.0	13.0	4.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1457_gene_6603	1.0	2.0	9.0	7.0	12.0	0.0	7.0	0.0	0.0	0.0	1.0	5.0	8.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_1693_gene_9328	15.0	1.0	10.0	6.0	6.0	0.0	2.0	0.0	0.0	3.0	2.0	15.0	27.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0045_gene_10584	51.0	3.0	7.0	9.0	8.0	3.0	30.0	0.0	1.0	8.0	14.0	27.0	9.0	11.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0127_gene_1151	44.0	6.0	13.0	26.0	23.0	0.0	24.0	0.0	0.0	13.0	19.0	35.0	12.0	6.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0259_gene_13339	7.0	5.0	10.0	26.0	27.0	1.0	12.0	0.0	0.0	3.0	1.0	8.0	12.0	11.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0758_gene_2163	39.0	2.0	8.0	16.0	18.0	1.0	23.0	0.0	0.0	8.0	14.0	26.0	12.0	4.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1271_gene_3854	48.0	2.0	4.0	16.0	26.0	0.0	32.0	0.0	1.0	18.0	12.0	38.0	26.0	9.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1432_gene_62	48.0	13.0	56.0	86.0	26.0	2.0	43.0	0.0	0.0	26.0	18.0	29.0	39.0	59.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1632_gene_8565	23.0	2.0	41.0	18.0	18.0	0.0	7.0	0.0	0.0	9.0	6.0	28.0	32.0	9.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0343_gene_14471	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	6.0	7.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_1390_gene_5556	3.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	3.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0007_gene_10078	2.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0123_gene_11488	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0142_gene_11760	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0517_gene_17012	5.0	1.0	1.0	5.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0578_gene_17882	0.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0581_gene_17934	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	4.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0638_gene_18925	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0662_gene_19573	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0709_gene_20621	2.0	0.0	2.0	13.0	6.0	0.0	4.0	0.0	0.0	3.0	1.0	3.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0729_gene_21005	0.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0750_gene_21417	1.0	0.0	3.0	9.0	6.0	0.0	5.0	0.0	0.0	1.0	2.0	1.0	7.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0778_gene_22033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
